"","state","county_name","population","total_votes","proportion_democrat","tercile"
"416","GEORGIA","FLOYD",NA,41131,0.291945248109698,1
"417","GEORGIA","FORSYTH",NA,127325,0.331458865108973,1
"418","GEORGIA","FRANKLIN",NA,10662,0.149409116488464,1
"419","GEORGIA","FULTON",NA,518384,0.735254174511559,-1
"420","GEORGIA","GILMER",NA,16361,0.179206649960271,1
"421","GEORGIA","GLASCOCK",NA,1558,0.0994865211810013,1
"422","GEORGIA","GLYNN",NA,41495,0.382672611157971,1
"423","GEORGIA","GORDON",NA,23789,0.184286855269242,1
"424","GEORGIA","GRADY",NA,10653,0.339716511780719,1
"425","GEORGIA","GREENE",NA,11156,0.366439584080316,1
"426","GEORGIA","GWINNETT",NA,408240,0.592364785420341,-1
"427","GEORGIA","HABERSHAM",NA,20200,0.176386138613861,1
"428","GEORGIA","HALL",NA,89201,0.2806134460376,1
"429","GEORGIA","HANCOCK",NA,4144,0.720318532818533,-1
"430","GEORGIA","HARALSON",NA,14123,0.126885222686398,1
"431","GEORGIA","HARRIS",NA,19776,0.275940533980583,1
"432","GEORGIA","HART",NA,12621,0.250138657792568,1
"433","GEORGIA","HEARD",NA,5340,0.154307116104869,1
"434","GEORGIA","HENRY",NA,121463,0.603278364604859,-1
"435","GEORGIA","HOUSTON",NA,73766,0.436949272022341,1
"436","GEORGIA","IRWIN",NA,4142,0.243360695316272,1
"437","GEORGIA","JACKSON",NA,37139,0.205767522011901,1
"438","GEORGIA","JASPER",NA,7583,0.232229988131346,1
"439","GEORGIA","JEFF DAVIS",NA,5723,0.17962607024288,1
"440","GEORGIA","JEFFERSON",NA,7598,0.53448275862069,0
"441","GEORGIA","JENKINS",NA,3427,0.369419317187044,1
"442","GEORGIA","JOHNSON",NA,4072,0.300098231827112,1
"443","GEORGIA","JONES",NA,14853,0.329091765973204,1
"444","GEORGIA","LAMAR",NA,8945,0.292342090553382,1
"445","GEORGIA","LANIER",NA,3528,0.288832199546485,1
"446","GEORGIA","LAURENS",NA,22566,0.357750598245148,1
"447","GEORGIA","LEE",NA,16565,0.275158466646544,1
"448","GEORGIA","LIBERTY",NA,21058,0.622043878810903,-1
"449","GEORGIA","LINCOLN",NA,4614,0.311009969657564,1
"450","GEORGIA","LONG",NA,5561,0.365581729904693,1
"451","GEORGIA","LOWNDES",NA,45808,0.439159098847363,1
"452","GEORGIA","LUMPKIN",NA,15289,0.204460723395906,1
"453","GEORGIA","MACON",NA,4640,0.61573275862069,-1
"454","GEORGIA","MADISON",NA,14737,0.23145823437606,1
"455","GEORGIA","MARION",NA,3586,0.365588399330731,1
"456","GEORGIA","MCDUFFIE",NA,10337,0.403211763567766,1
"457","GEORGIA","MCINTOSH",NA,6628,0.394085697042849,1
"458","GEORGIA","MERIWETHER",NA,10811,0.396540560540191,1
"459","GEORGIA","MILLER",NA,2815,0.26607460035524,1
"460","GEORGIA","MITCHELL",NA,8930,0.447368421052632,1
"461","GEORGIA","MONROE",NA,15444,0.283864283864284,1
"462","GEORGIA","MONTGOMERY",NA,3939,0.248540238639249,1
"463","GEORGIA","MORGAN",NA,11585,0.289598618903755,1
"464","GEORGIA","MURRAY",NA,15245,0.151000327976386,1
"465","GEORGIA","MUSCOGEE",NA,79578,0.622395636985096,-1
"466","GEORGIA","NEWTON",NA,53663,0.55520563516762,-1
"467","GEORGIA","OCONEE",NA,24757,0.329684533667246,1
"468","GEORGIA","OGLETHORPE",NA,8029,0.303400174367916,1
"469","GEORGIA","PAULDING",NA,84229,0.352657635731161,1
"470","GEORGIA","PEACH",NA,12422,0.476573820640799,0
"471","GEORGIA","PICKENS",NA,16883,0.166321151454125,1
"472","GEORGIA","PIERCE",NA,8999,0.12223580397822,1
"473","GEORGIA","PIKE",NA,10632,0.141553799849511,1
"474","GEORGIA","POLK",NA,17247,0.212094857076593,1
"475","GEORGIA","PULASKI",NA,4022,0.302585778219791,1
"476","GEORGIA","PUTNAM",NA,11739,0.293721782093875,1
"477","GEORGIA","QUITMAN",NA,1101,0.451407811080836,0
"478","GEORGIA","RABUN",NA,9458,0.209769507295411,1
"479","GEORGIA","RANDOLPH",NA,3062,0.545721750489876,0
"480","GEORGIA","RICHMOND",NA,85905,0.688248646760957,-1
"481","GEORGIA","ROCKDALE",NA,44256,0.705983369486623,-1
"482","GEORGIA","SCHLEY",NA,2262,0.204244031830239,1
"483","GEORGIA","SCREVEN",NA,6577,0.404591759160712,1
"484","GEORGIA","SEMINOLE",NA,3865,0.324450194049159,1
"485","GEORGIA","SPALDING",NA,29841,0.394892932542475,1
"486","GEORGIA","STEPHENS",NA,11753,0.202926912277716,1
"487","GEORGIA","STEWART",NA,1983,0.59606656580938,-1
"488","GEORGIA","SUMTER",NA,12050,0.524315352697095,0
"489","GEORGIA","TALBOT",NA,3506,0.602966343411295,-1
"490","GEORGIA","TALIAFERRO",NA,921,0.609120521172638,-1
"491","GEORGIA","TATTNALL",NA,8114,0.254005422726152,1
"492","GEORGIA","TAYLOR",NA,3805,0.364520367936925,1
"493","GEORGIA","TELFAIR",NA,4312,0.344851576994434,1
"494","GEORGIA","TERRELL",NA,4380,0.542465753424658,0
"495","GEORGIA","THOMAS",NA,21662,0.401994275690149,1
"496","GEORGIA","TIFT",NA,16106,0.330435862411524,1
"497","GEORGIA","TOOMBS",NA,10811,0.271852742577005,1
"498","GEORGIA","TOWNS",NA,7934,0.195361734308041,1
"499","GEORGIA","TREUTLEN",NA,3053,0.311824434981985,1
"500","GEORGIA","TROUP",NA,29721,0.389556206049595,1
"501","GEORGIA","TURNER",NA,3759,0.375099760574621,1
"502","GEORGIA","TWIGGS",NA,4414,0.463072043497961,0
"503","GEORGIA","UNION",NA,15452,0.181271032876003,1
"504","GEORGIA","UPSON",NA,12809,0.327972519322351,1
"505","GEORGIA","WALKER",NA,28943,0.199322806896313,1
"506","GEORGIA","WALTON",NA,50524,0.251009421265141,1
"507","GEORGIA","WARE",NA,14076,0.299161693662972,1
"508","GEORGIA","WARREN",NA,2635,0.557495256166983,-1
"509","GEORGIA","WASHINGTON",NA,9393,0.503566485680826,0
"510","GEORGIA","WAYNE",NA,12674,0.212008836989112,1
"511","GEORGIA","WEBSTER",NA,1387,0.460706560922855,0
"512","GEORGIA","WHEELER",NA,2272,0.303257042253521,1
"513","GEORGIA","WHITE",NA,14633,0.164764573224903,1
"514","GEORGIA","WHITFIELD",NA,36306,0.293890816944858,1
"515","GEORGIA","WILCOX",NA,3265,0.264012251148545,1
"516","GEORGIA","WILKES",NA,4983,0.433473810957255,1
"517","GEORGIA","WILKINSON",NA,4739,0.437856087782233,1
"518","GEORGIA","WORTH",NA,9225,0.259620596205962,1
"519","HAWAII","HAWAII",NA,85628,0.685885458027748,-1
"520","HAWAII","HONOLULU",NA,375128,0.636766650316692,-1
"521","HAWAII","KAUAI",NA,32807,0.646965586612613,-1
"522","HAWAII","MAUI",NA,69431,0.681323904307874,-1
"523","IDAHO","ADA",NA,251238,0.479780128802172,0
"524","IDAHO","ADAMS",NA,2532,0.233412322274882,1
"525","IDAHO","BANNOCK",NA,38013,0.386236287585826,1
"526","IDAHO","BEAR LAKE",NA,3264,0.107230392156863,1
"527","IDAHO","BENEWAH",NA,4855,0.201235839340886,1
"528","IDAHO","BINGHAM",NA,19419,0.212369329007673,1
"529","IDAHO","BLAINE",NA,12951,0.688672689367616,-1
"530","IDAHO","BOISE",NA,4689,0.256771166560034,1
"531","IDAHO","BONNER",NA,26679,0.31148094006522,1
"532","IDAHO","BONNEVILLE",NA,52059,0.273804721565916,1
"533","IDAHO","BOUNDARY",NA,6157,0.198148448919929,1
"534","IDAHO","BUTTE",NA,1390,0.135251798561151,1
"535","IDAHO","CAMAS",NA,656,0.227134146341463,1
"536","IDAHO","CANYON",NA,87640,0.295310360565952,1
"537","IDAHO","CARIBOU",NA,3337,0.129157926281091,1
"538","IDAHO","CASSIA",NA,9371,0.156226656706862,1
"539","IDAHO","CLARK",NA,305,0.134426229508197,1
"540","IDAHO","CLEARWATER",NA,4330,0.202540415704388,1
"541","IDAHO","CUSTER",NA,2692,0.223997028231798,1
"542","IDAHO","ELMORE",NA,9847,0.26414136285163,1
"543","IDAHO","FRANKLIN",NA,6502,0.101045832051676,1
"544","IDAHO","FREMONT",NA,6546,0.15245951726245,1
"545","IDAHO","GEM",NA,9754,0.184847242157064,1
"546","IDAHO","GOODING",NA,5915,0.212341504649197,1
"547","IDAHO","IDAHO",NA,9387,0.166293810589113,1
"548","IDAHO","JEFFERSON",NA,13760,0.120712209302326,1
"549","IDAHO","JEROME",NA,7627,0.248197194178576,1
"550","IDAHO","KOOTENAI",NA,87149,0.278970498800904,1
"551","IDAHO","LATAH",NA,19708,0.519382991678506,0
"552","IDAHO","LEMHI",NA,4624,0.22318339100346,1
"553","IDAHO","LEWIS",NA,1838,0.189880304678999,1
"554","IDAHO","LINCOLN",NA,1883,0.219861922464153,1
"555","IDAHO","MADISON",NA,16225,0.164314329738059,1
"556","IDAHO","MINIDOKA",NA,7815,0.198336532309661,1
"557","IDAHO","NEZ PERCE",NA,20424,0.327359968664316,1
"558","IDAHO","ONEIDA",NA,2397,0.103879849812265,1
"559","IDAHO","OWYHEE",NA,4635,0.176051779935275,1
"560","IDAHO","PAYETTE",NA,11023,0.196044633947201,1
"561","IDAHO","POWER",NA,2981,0.290171083529017,1
"562","IDAHO","SHOSHONE",NA,5909,0.286512100186157,1
"563","IDAHO","TETON",NA,6176,0.537240932642487,0
"564","IDAHO","TWIN FALLS",NA,35288,0.266124461573339,1
"565","IDAHO","VALLEY",NA,6923,0.429871443016034,1
"566","IDAHO","WASHINGTON",NA,5227,0.205280275492634,1
"567","ILLINOIS","ADAMS",NA,32853,0.262776610963991,1
"568","ILLINOIS","ALEXANDER",NA,2600,0.428461538461538,1
"569","ILLINOIS","BOND",NA,7913,0.289144445848604,1
"570","ILLINOIS","BOONE",NA,24425,0.431606960081883,1
"571","ILLINOIS","BROWN",NA,2417,0.201075713694663,1
"572","ILLINOIS","BUREAU",NA,17080,0.390456674473068,1
"573","ILLINOIS","CALHOUN",NA,2723,0.248622842453177,1
"574","ILLINOIS","CARROLL",NA,7853,0.349929963071438,1
"575","ILLINOIS","CASS",NA,5240,0.308206106870229,1
"576","ILLINOIS","CHAMPAIGN",NA,92352,0.617929227304227,-1
"577","ILLINOIS","CHRISTIAN",NA,15898,0.272675808277771,1
"578","ILLINOIS","CLARK",NA,8219,0.242486920549945,1
"579","ILLINOIS","CLAY",NA,6758,0.167061260728026,1
"580","ILLINOIS","CLINTON",NA,18797,0.239027504388998,1
"581","ILLINOIS","COLES",NA,22104,0.364956568946797,1
"582","ILLINOIS","COOK",NA,2284242,0.755599888278037,-1
"583","ILLINOIS","CRAWFORD",NA,9245,0.238182801514332,1
"584","ILLINOIS","CUMBERLAND",NA,5743,0.198850774856347,1
"585","ILLINOIS","DE WITT",NA,7823,0.280071583791384,1
"586","ILLINOIS","DEKALB",NA,46548,0.529410500988227,0
"587","ILLINOIS","DOUGLAS",NA,8562,0.272716654987153,1
"588","ILLINOIS","DUPAGE",NA,474833,0.592254540017227,-1
"589","ILLINOIS","EDGAR",NA,8080,0.233539603960396,1
"590","ILLINOIS","EDWARDS",NA,3321,0.146943691659139,1
"591","ILLINOIS","EFFINGHAM",NA,18722,0.198483068048285,1
"592","ILLINOIS","FAYETTE",NA,9881,0.184799109401882,1
"593","ILLINOIS","FORD",NA,6802,0.257865333725375,1
"594","ILLINOIS","FRANKLIN",NA,18382,0.258948971820259,1
"595","ILLINOIS","FULTON",NA,16370,0.397251069028711,1
"596","ILLINOIS","GALLATIN",NA,2641,0.235516849678152,1
"597","ILLINOIS","GREENE",NA,6119,0.220460859617585,1
"598","ILLINOIS","GRUNDY",NA,26149,0.368121151860492,1
"599","ILLINOIS","HAMILTON",NA,4256,0.193609022556391,1
"600","ILLINOIS","HANCOCK",NA,9221,0.25105736904891,1
"601","ILLINOIS","HARDIN",NA,2140,0.20981308411215,1
"602","ILLINOIS","HENDERSON",NA,3581,0.331471655962022,1
"603","ILLINOIS","HENRY",NA,25097,0.390365382316612,1
"604","ILLINOIS","IROQUOIS",NA,13785,0.210953935437069,1
"605","ILLINOIS","JACKSON",NA,22071,0.506592361016719,0
"606","ILLINOIS","JASPER",NA,5501,0.183057625886203,1
"607","ILLINOIS","JEFFERSON",NA,17084,0.26972605947085,1
"608","ILLINOIS","JERSEY",NA,11673,0.253662297609869,1
"609","ILLINOIS","JO DAVIESS",NA,12275,0.416211812627291,1
"610","ILLINOIS","JOHNSON",NA,6340,0.20205047318612,1
"611","ILLINOIS","KANE",NA,226941,0.573567579238657,-1
"612","ILLINOIS","KANKAKEE",NA,48803,0.415363809601869,1
"613","ILLINOIS","KENDALL",NA,62660,0.529332907756144,0
"614","ILLINOIS","KNOX",NA,22712,0.471248679112364,0
"615","ILLINOIS","LAKE",NA,327626,0.622758877500565,-1
"616","ILLINOIS","LASALLE",NA,52555,0.427019313100561,1
"617","ILLINOIS","LAWRENCE",NA,6305,0.225059476605868,1
"618","ILLINOIS","LEE",NA,16037,0.399513624742782,1
"619","ILLINOIS","LIVINGSTON",NA,16823,0.274326814480176,1
"620","ILLINOIS","LOGAN",NA,12976,0.295930949445129,1
"621","ILLINOIS","MACON",NA,48436,0.409757205384425,1
"622","ILLINOIS","MACOUPIN",NA,23518,0.313164384726592,1
"623","ILLINOIS","MADISON",NA,133867,0.432040756870625,1
"624","ILLINOIS","MARION",NA,17202,0.262992675270317,1
"625","ILLINOIS","MARSHALL",NA,6202,0.32328281199613,1
"626","ILLINOIS","MASON",NA,6639,0.298990811869257,1
"627","ILLINOIS","MASSAC",NA,6722,0.256620053555489,1
"628","ILLINOIS","MCDONOUGH",NA,12019,0.415342374573592,1
"629","ILLINOIS","MCHENRY",NA,160414,0.487201865173863,0
"630","ILLINOIS","MCLEAN",NA,84435,0.520317403920175,0
"631","ILLINOIS","MENARD",NA,6786,0.297966401414677,1
"632","ILLINOIS","MERCER",NA,8698,0.377098183490458,1
"633","ILLINOIS","MONROE",NA,20711,0.317174448360774,1
"634","ILLINOIS","MONTGOMERY",NA,13449,0.290356160309317,1
"635","ILLINOIS","MORGAN",NA,15026,0.337814454944762,1
"636","ILLINOIS","MOULTRIE",NA,6626,0.250830063386659,1
"637","ILLINOIS","OGLE",NA,25676,0.367191151269668,1
"638","ILLINOIS","PEORIA",NA,81830,0.532543077111084,0
"639","ILLINOIS","PERRY",NA,9925,0.263173803526448,1
"640","ILLINOIS","PIATT",NA,9577,0.347603633705753,1
"641","ILLINOIS","PIKE",NA,7816,0.189866939611054,1
"642","ILLINOIS","POPE",NA,2155,0.20092807424594,1
"643","ILLINOIS","PULASKI",NA,2590,0.344015444015444,1
"644","ILLINOIS","PUTNAM",NA,3331,0.401681176823777,1
"645","ILLINOIS","RANDOLPH",NA,14668,0.244886828470139,1
"646","ILLINOIS","RICHLAND",NA,7919,0.231089784063644,1
"647","ILLINOIS","ROCK ISLAND",NA,65294,0.561935246730174,-1
"648","ILLINOIS","SALINE",NA,10892,0.256059493206023,1
"649","ILLINOIS","SANGAMON",NA,102402,0.477695748129919,0
"650","ILLINOIS","SCHUYLER",NA,3841,0.278052590471231,1
"651","ILLINOIS","SCOTT",NA,2686,0.212956068503351,1
"652","ILLINOIS","SHELBY",NA,11930,0.20989103101425,1
"653","ILLINOIS","ST CLAIR",NA,125475,0.544530783024507,0
"654","ILLINOIS","STARK",NA,2819,0.289109613338063,1
"655","ILLINOIS","STEPHENSON",NA,21576,0.419679273266592,1
"656","ILLINOIS","TAZEWELL",NA,67332,0.368606309035822,1
"657","ILLINOIS","UNION",NA,8740,0.295080091533181,1
"658","ILLINOIS","VERMILION",NA,31048,0.332485184230868,1
"659","ILLINOIS","WABASH",NA,5490,0.228233151183971,1
"660","ILLINOIS","WARREN",NA,7766,0.397888230749421,1
"661","ILLINOIS","WASHINGTON",NA,7756,0.211578133058277,1
"662","ILLINOIS","WAYNE",NA,8363,0.141934712423771,1
"663","ILLINOIS","WHITE",NA,7308,0.207580733442802,1
"664","ILLINOIS","WHITESIDE",NA,26780,0.457542942494399,0
"665","ILLINOIS","WILL",NA,339031,0.542472517262433,0
"666","ILLINOIS","WILLIAMSON",NA,33007,0.309207137879844,1
"667","ILLINOIS","WINNEBAGO",NA,124917,0.512788491558395,0
"668","ILLINOIS","WOODFORD",NA,20959,0.293907152058781,1
"669","INDIANA","ADAMS",NA,13922,0.232437868122396,1
"670","INDIANA","ALLEN",NA,165272,0.442839682462849,1
"671","INDIANA","BARTHOLOMEW",NA,35344,0.365946129470349,1
"672","INDIANA","BLACKFORD",NA,5217,0.263753114816945,1
"673","INDIANA","BOONE",NA,37595,0.405479452054795,1
"674","INDIANA","BROWN",NA,8813,0.34449109270396,1
"675","INDIANA","CARROLL",NA,9310,0.238882921589689,1
"676","INDIANA","CASS",NA,14856,0.289714593430264,1
"677","INDIANA","CLARK",NA,56761,0.406846250066067,1
"678","INDIANA","CLINTON",NA,12695,0.264749901536038,1
"679","INDIANA","CRAWFORD",NA,4838,0.280074410913601,1
"680","INDIANA","DECATUR",NA,12014,0.203013151323456,1
"681","INDIANA","DEKALB",NA,19203,0.258605426235484,1
"682","INDIANA","DELAWARE",NA,47301,0.432844971565083,1
"683","INDIANA","ELKHART",NA,73080,0.357252326217843,1
"684","INDIANA","FRANKLIN",NA,11828,0.180672979370984,1
"685","INDIANA","FULTON",NA,8974,0.254067305549365,1
"686","INDIANA","GIBSON",NA,15840,0.253977272727273,1
"687","INDIANA","GRANT",NA,26558,0.301792303637322,1
"688","INDIANA","HAMILTON",NA,189977,0.465266848092137,0
"689","INDIANA","HARRISON",NA,19908,0.26838456901748,1
"690","INDIANA","HENRY",NA,20587,0.269296157769466,1
"691","INDIANA","HOWARD",NA,39752,0.334649828939424,1
"692","INDIANA","HUNTINGTON",NA,17402,0.244512125043098,1
"693","INDIANA","JEFFERSON",NA,14394,0.328678616090038,1
"694","INDIANA","JENNINGS",NA,12013,0.210022475651378,1
"695","INDIANA","JOHNSON",NA,75955,0.325666513066948,1
"696","INDIANA","KNOX",NA,15722,0.258682101513802,1
"697","INDIANA","KOSCIUSKO",NA,34863,0.239910506841064,1
"698","INDIANA","LAGRANGE",NA,10465,0.225035833731486,1
"699","INDIANA","LAKE",NA,216630,0.576420625028851,-1
"700","INDIANA","MADISON",NA,50739,0.384792762963401,1
"701","INDIANA","MARION",NA,381947,0.648707805009596,-1
"702","INDIANA","MARTIN",NA,5040,0.200595238095238,1
"703","INDIANA","MIAMI",NA,14160,0.228460451977401,1
"704","INDIANA","MONROE",NA,61932,0.643625266421236,-1
"705","INDIANA","OHIO",NA,2722,0.245407788390889,1
"706","INDIANA","PIKE",NA,6107,0.231701326346815,1
"707","INDIANA","PORTER",NA,84754,0.468957217358473,0
"708","INDIANA","POSEY",NA,13017,0.29277099177998,1
"709","INDIANA","PUTNAM",NA,16224,0.243219921104536,1
"710","INDIANA","RUSH",NA,7789,0.225189369623828,1
"711","INDIANA","SHELBY",NA,19591,0.256393241794702,1
"712","INDIANA","STEUBEN",NA,15840,0.284911616161616,1
"713","INDIANA","SULLIVAN",NA,8844,0.243441881501583,1
"714","INDIANA","UNION",NA,3424,0.214953271028037,1
"715","INDIANA","VANDERBURGH",NA,76259,0.451290995161227,0
"716","INDIANA","VERMILLION",NA,7329,0.292672943102743,1
"717","INDIANA","WABASH",NA,14256,0.245089786756453,1
"718","INDIANA","WAYNE",NA,27091,0.35155586726219,1
"719","INDIANA","WELLS",NA,13783,0.212435609083654,1
"720","INDIANA","WHITE",NA,10989,0.275912275912276,1
"721","INDIANA","WHITLEY",NA,17096,0.247660271408517,1
"722","IOWA","ADAIR",NA,4115,0.291130012150668,1
"723","IOWA","ADAMS",NA,2120,0.278301886792453,1
"724","IOWA","ALLAMAKEE",NA,7311,0.352345780331008,1
"725","IOWA","APPANOOSE",NA,6403,0.295330313915352,1
"726","IOWA","AUDUBON",NA,3366,0.318181818181818,1
"727","IOWA","BENTON",NA,14348,0.359632004460552,1
"728","IOWA","BLACK HAWK",NA,65287,0.546004564461531,0
"729","IOWA","BOONE",NA,14998,0.420256034137885,1
"730","IOWA","BREMER",NA,14252,0.418046589952287,1
"731","IOWA","BUCHANAN",NA,10589,0.393710454244971,1
"732","IOWA","BUENA VISTA",NA,8017,0.369340152176625,1
"733","IOWA","BUTLER",NA,7966,0.304293246296761,1
"734","IOWA","CALHOUN",NA,5159,0.28493894165536,1
"735","IOWA","CARROLL",NA,11191,0.30864087212939,1
"736","IOWA","CASS",NA,7170,0.30697350069735,1
"737","IOWA","CEDAR",NA,10498,0.41312630977329,1
"738","IOWA","CERRO GORDO",NA,23383,0.467904032844374,0
"739","IOWA","CHEROKEE",NA,6431,0.301041828642513,1
"740","IOWA","CHICKASAW",NA,6541,0.341385109310503,1
"741","IOWA","CLARKE",NA,4610,0.318004338394794,1
"742","IOWA","CLAY",NA,8799,0.302534378906694,1
"743","IOWA","CLAYTON",NA,9446,0.353588820664832,1
"744","IOWA","CLINTON",NA,24173,0.447275886319447,1
"745","IOWA","CRAWFORD",NA,7074,0.313825275657337,1
"746","IOWA","DALLAS",NA,54866,0.489902671964422,0
"747","IOWA","DAVIS",NA,4045,0.250432632880099,1
"748","IOWA","DECATUR",NA,3735,0.299866131191432,1
"749","IOWA","DELAWARE",NA,9823,0.321388577827548,1
"750","IOWA","DES MOINES",NA,19485,0.456402360790352,0
"751","IOWA","DICKINSON",NA,11099,0.329849535994234,1
"752","IOWA","DUBUQUE",NA,52871,0.485275481833141,0
"753","IOWA","EMMET",NA,4785,0.317659352142111,1
"754","IOWA","FAYETTE",NA,9980,0.384268537074148,1
"755","IOWA","FLOYD",NA,7904,0.401315789473684,1
"756","IOWA","FRANKLIN",NA,5048,0.322107765451664,1
"757","IOWA","FREMONT",NA,3791,0.284885254550251,1
"758","IOWA","GREENE",NA,4992,0.354366987179487,1
"759","IOWA","GRUNDY",NA,7135,0.309180098107919,1
"760","IOWA","GUTHRIE",NA,6257,0.317244685951734,1
"761","IOWA","HAMILTON",NA,7799,0.364533914604436,1
"762","IOWA","HANCOCK",NA,6073,0.277128272682365,1
"763","IOWA","HARDIN",NA,8826,0.33718558803535,1
"764","IOWA","HARRISON",NA,8009,0.304657260581845,1
"765","IOWA","HENRY",NA,9782,0.33479860969127,1
"766","IOWA","HOWARD",NA,4899,0.361706470708308,1
"767","IOWA","HUMBOLDT",NA,5261,0.274092377874929,1
"768","IOWA","IDA",NA,3797,0.24150645246247,1
"769","IOWA","IOWA",NA,9556,0.371180410213478,1
"770","IOWA","JACKSON",NA,10969,0.367307867626949,1
"771","IOWA","JASPER",NA,19821,0.390343574996216,1
"772","IOWA","JEFFERSON",NA,8762,0.492923989956631,0
"773","IOWA","JOHNSON",NA,82102,0.720774158972985,-1
"774","IOWA","JONES",NA,10785,0.390635141400093,1
"775","IOWA","KEOKUK",NA,5211,0.27134906927653,1
"776","IOWA","KOSSUTH",NA,8971,0.300523910377884,1
"777","IOWA","LEE",NA,16314,0.400943974500429,1
"778","IOWA","LINN",NA,124238,0.570469582575379,-1
"779","IOWA","LOUISA",NA,5226,0.33027171833142,1
"780","IOWA","LUCAS",NA,4571,0.280901334500109,1
"781","IOWA","LYON",NA,6774,0.157514024210216,1
"782","IOWA","MADISON",NA,9641,0.325070013484078,1
"783","IOWA","MAHASKA",NA,11191,0.258600661245644,1
"784","IOWA","MARION",NA,18841,0.327901916034181,1
"785","IOWA","MARSHALL",NA,17747,0.460697582690032,0
"786","IOWA","MILLS",NA,8093,0.309897442234029,1
"787","IOWA","MITCHELL",NA,5730,0.358289703315881,1
"788","IOWA","MONONA",NA,4655,0.302255639097744,1
"789","IOWA","MONROE",NA,4053,0.265975820379965,1
"790","IOWA","MONTGOMERY",NA,5242,0.301983975581839,1
"791","IOWA","MUSCATINE",NA,20195,0.464075266154989,0
"792","IOWA","O'BRIEN",NA,7430,0.211170928667564,1
"793","IOWA","OSCEOLA",NA,3291,0.182619264661197,1
"794","IOWA","PAGE",NA,7405,0.281701553004727,1
"795","IOWA","PALO ALTO",NA,4889,0.310697484148088,1
"796","IOWA","PLYMOUTH",NA,13986,0.24982124982125,1
"797","IOWA","POCAHONTAS",NA,3759,0.248204309656824,1
"798","IOWA","POLK",NA,253050,0.577949021932424,-1
"799","IOWA","POTTAWATTAMIE",NA,44822,0.414417027352639,1
"800","IOWA","POWESHIEK",NA,9963,0.432199136806183,1
"801","IOWA","RINGGOLD",NA,2677,0.26484871124393,1
"802","IOWA","SAC",NA,5450,0.254862385321101,1
"803","IOWA","SCOTT",NA,90609,0.517895573287422,0
"804","IOWA","SHELBY",NA,6656,0.294320913461538,1
"805","IOWA","SIOUX",NA,18699,0.161452484090058,1
"806","IOWA","STORY",NA,49515,0.589215389275977,-1
"807","IOWA","TAMA",NA,8880,0.402815315315315,1
"808","IOWA","TAYLOR",NA,3209,0.232471174820816,1
"809","IOWA","UNION",NA,6071,0.33948278702026,1
"810","IOWA","VAN BUREN",NA,3734,0.234333154793787,1
"811","IOWA","WAPELLO",NA,15337,0.379539675295038,1
"812","IOWA","WARREN",NA,30356,0.414217947028594,1
"813","IOWA","WASHINGTON",NA,11532,0.395508151231356,1
"814","IOWA","WAYNE",NA,3065,0.237194127243067,1
"815","IOWA","WEBSTER",NA,17551,0.376787647427497,1
"816","IOWA","WINNEBAGO",NA,5842,0.365457035261897,1
"817","IOWA","WINNESHIEK",NA,11852,0.473928450894364,0
"818","IOWA","WOODBURY",NA,44440,0.420882088208821,1
"819","IOWA","WORTH",NA,4334,0.3682510383018,1
"820","IOWA","WRIGHT",NA,6132,0.325505544683627,1
"821","KANSAS","ALLEN",NA,5788,0.271250863856254,1
"822","KANSAS","ANDERSON",NA,3711,0.210724872002156,1
"823","KANSAS","ATCHISON",NA,7265,0.324707501720578,1
"824","KANSAS","BARBER",NA,2305,0.126247288503254,1
"825","KANSAS","BARTON",NA,10948,0.213737668980636,1
"826","KANSAS","BOURBON",NA,6564,0.234765386959171,1
"827","KANSAS","BROWN",NA,4366,0.252863032524049,1
"828","KANSAS","BUTLER",NA,31815,0.288574571742889,1
"829","KANSAS","CHASE",NA,1468,0.235013623978202,1
"830","KANSAS","CHAUTAUQUA",NA,1614,0.131350681536555,1
"831","KANSAS","CHEROKEE",NA,8960,0.244866071428571,1
"832","KANSAS","CHEYENNE",NA,1407,0.159203980099502,1
"833","KANSAS","CLARK",NA,1047,0.13658070678128,1
"834","KANSAS","CLAY",NA,4071,0.219602063375092,1
"835","KANSAS","CLOUD",NA,4162,0.221047573282076,1
"836","KANSAS","COFFEY",NA,4453,0.216483269705816,1
"837","KANSAS","COMANCHE",NA,888,0.141891891891892,1
"838","KANSAS","COWLEY",NA,13929,0.306770048101084,1
"839","KANSAS","CRAWFORD",NA,16224,0.380855522682446,1
"840","KANSAS","DECATUR",NA,1478,0.147496617050068,1
"841","KANSAS","DICKINSON",NA,9186,0.224254300021772,1
"842","KANSAS","DONIPHAN",NA,3662,0.187329328235937,1
"843","KANSAS","DOUGLAS",NA,58071,0.702329906493775,-1
"844","KANSAS","EDWARDS",NA,1412,0.191926345609065,1
"845","KANSAS","ELK",NA,1335,0.146067415730337,1
"846","KANSAS","ELLIS",NA,13495,0.276917376806225,1
"847","KANSAS","ELLSWORTH",NA,2796,0.231759656652361,1
"848","KANSAS","FINNEY",NA,11561,0.374102586281464,1
"849","KANSAS","FORD",NA,8750,0.3368,1
"850","KANSAS","FRANKLIN",NA,12169,0.303229517626757,1
"851","KANSAS","GEARY",NA,9306,0.428003438641737,1
"852","KANSAS","GOVE",NA,1457,0.113932738503775,1
"853","KANSAS","GRAHAM",NA,1308,0.174311926605505,1
