"","state_lower","zipcode","county"
"761","new hampshire","03034","Rockingham"
"762","new hampshire","03036","Rockingham"
"763","new hampshire","03037","Rockingham"
"764","new hampshire","03038","Rockingham"
"765","new hampshire","03042","Rockingham"
"766","new hampshire","03043","Hillsborough"
"767","new hampshire","03044","Rockingham"
"768","new hampshire","03045","Hillsborough"
"769","new hampshire","03046","Merrimack"
"770","new hampshire","03047","Hillsborough"
"771","new hampshire","03048","Hillsborough"
"772","new hampshire","03049","Hillsborough"
"773","new hampshire","03051","Hillsborough"
"774","new hampshire","03052","Hillsborough"
"775","new hampshire","03053","Rockingham"
"776","new hampshire","03054","Hillsborough"
"777","new hampshire","03055","Hillsborough"
"778","new hampshire","03057","Hillsborough"
"779","new hampshire","03060","Hillsborough"
"780","new hampshire","03062","Hillsborough"
"781","new hampshire","03063","Hillsborough"
"782","new hampshire","03064","Hillsborough"
"783","new hampshire","03070","Hillsborough"
"784","new hampshire","03071","Hillsborough"
"785","new hampshire","03076","Hillsborough"
"786","new hampshire","03077","Rockingham"
"787","new hampshire","03079","Rockingham"
"788","new hampshire","03082","Hillsborough"
"789","new hampshire","03084","Hillsborough"
"790","new hampshire","03086","Hillsborough"
"791","new hampshire","03087","Rockingham"
"792","new hampshire","03101","Hillsborough"
"793","new hampshire","03102","Hillsborough"
"794","new hampshire","03103","Hillsborough"
"795","new hampshire","03104","Hillsborough"
"796","new hampshire","03106","Merrimack"
"797","new hampshire","03109","Hillsborough"
"798","new hampshire","03110","Hillsborough"
"799","new hampshire","03215","Grafton"
"800","new hampshire","03216","Merrimack"
"801","new hampshire","03217","Grafton"
"802","new hampshire","03218","Belknap"
"803","new hampshire","03220","Belknap"
"804","new hampshire","03221","Merrimack"
"805","new hampshire","03222","Grafton"
"806","new hampshire","03223","Grafton"
"807","new hampshire","03224","Merrimack"
"808","new hampshire","03225","Belknap"
"809","new hampshire","03226","Belknap"
"810","new hampshire","03227","Carroll"
"811","new hampshire","03229","Merrimack"
"812","new hampshire","03230","Merrimack"
"813","new hampshire","03231","Merrimack"
"814","new hampshire","03233","Merrimack"
"815","new hampshire","03234","Merrimack"
"816","new hampshire","03235","Merrimack"
"817","new hampshire","03237","Belknap"
"818","new hampshire","03238","Grafton"
"819","new hampshire","03240","Grafton"
"820","new hampshire","03241","Grafton"
"821","new hampshire","03242","Merrimack"
"822","new hampshire","03243","Merrimack"
"823","new hampshire","03244","Hillsborough"
"824","new hampshire","03245","Grafton"
"825","new hampshire","03246","Belknap"
"826","new hampshire","03249","Belknap"
"827","new hampshire","03251","Grafton"
"828","new hampshire","03253","Belknap"
"829","new hampshire","03254","Carroll"
"830","new hampshire","03255","Merrimack"
"831","new hampshire","03256","Belknap"
"832","new hampshire","03257","Merrimack"
"833","new hampshire","03258","Merrimack"
"834","new hampshire","03259","Carroll"
"835","new hampshire","03260","Merrimack"
"836","new hampshire","03261","Rockingham"
"837","new hampshire","03262","Grafton"
"838","new hampshire","03263","Merrimack"
"839","new hampshire","03264","Grafton"
"840","new hampshire","03266","Grafton"
"841","new hampshire","03268","Merrimack"
"842","new hampshire","03269","Belknap"
"843","new hampshire","03273","Merrimack"
"844","new hampshire","03275","Merrimack"
"845","new hampshire","03276","Merrimack"
"846","new hampshire","03278","Merrimack"
"847","new hampshire","03279","Grafton"
"848","new hampshire","03280","Sullivan"
"849","new hampshire","03281","Hillsborough"
"850","new hampshire","03282","Grafton"
"851","new hampshire","03284","Sullivan"
"852","new hampshire","03285","Grafton"
"853","new hampshire","03287","Merrimack"
"854","new hampshire","03290","Rockingham"
"855","new hampshire","03291","Rockingham"
"856","new hampshire","03293","Grafton"
"857","new hampshire","03301","Merrimack"
"858","new hampshire","03303","Merrimack"
"859","new hampshire","03304","Merrimack"
"860","new hampshire","03307","Merrimack"
"861","new hampshire","03431","Cheshire"
"862","new hampshire","03440","Hillsborough"
"863","new hampshire","03441","Cheshire"
"864","new hampshire","03442","Hillsborough"
"865","new hampshire","03443","Cheshire"
"866","new hampshire","03444","Cheshire"
"867","new hampshire","03445","Cheshire"
"868","new hampshire","03446","Cheshire"
"869","new hampshire","03447","Cheshire"
"870","new hampshire","03448","Cheshire"
"871","new hampshire","03449","Hillsborough"
"872","new hampshire","03450","Cheshire"
"873","new hampshire","03451","Cheshire"
"874","new hampshire","03452","Cheshire"
"875","new hampshire","03455","Cheshire"
"876","new hampshire","03456","Cheshire"
"877","new hampshire","03457","Cheshire"
"878","new hampshire","03458","Hillsborough"
"879","new hampshire","03461","Cheshire"
"880","new hampshire","03462","Cheshire"
"881","new hampshire","03464","Cheshire"
"882","new hampshire","03465","Cheshire"
"883","new hampshire","03466","Cheshire"
"884","new hampshire","03467","Cheshire"
"885","new hampshire","03470","Cheshire"
"886","new hampshire","03561","Grafton"
"887","new hampshire","03570","Coos"
"888","new hampshire","03574","Grafton"
"889","new hampshire","03575","Coos"
"890","new hampshire","03576","Coos"
"891","new hampshire","03579","Oxford"
"892","new hampshire","03580","Grafton"
"893","new hampshire","03581","Coos"
"894","new hampshire","03582","Coos"
"895","new hampshire","03583","Coos"
"896","new hampshire","03584","Coos"
"897","new hampshire","03585","Grafton"
"898","new hampshire","03586","Grafton"
"899","new hampshire","03588","Coos"
"900","new hampshire","03590","Coos"
"901","new hampshire","03592","Coos"
"902","new hampshire","03593","Coos"
"903","new hampshire","03595","Coos"
"904","new hampshire","03597","Coos"
"905","new hampshire","03598","Coos"
"906","new hampshire","03601","Sullivan"
"907","new hampshire","03602","Cheshire"
"908","new hampshire","03603","Sullivan"
"909","new hampshire","03604","Cheshire"
"910","new hampshire","03605","Sullivan"
"911","new hampshire","03607","Sullivan"
"912","new hampshire","03608","Cheshire"
"913","new hampshire","03609","Cheshire"
"914","new hampshire","03740","Grafton"
"915","new hampshire","03741","Grafton"
"916","new hampshire","03743","Sullivan"
"917","new hampshire","03745","Sullivan"
"918","new hampshire","03748","Grafton"
"919","new hampshire","03750","Grafton"
"920","new hampshire","03751","Sullivan"
"921","new hampshire","03752","Sullivan"
"922","new hampshire","03753","Sullivan"
"923","new hampshire","03755","Grafton"
"924","new hampshire","03765","Grafton"
"925","new hampshire","03766","Grafton"
"926","new hampshire","03768","Grafton"
"927","new hampshire","03770","Sullivan"
"928","new hampshire","03771","Grafton"
"929","new hampshire","03773","Sullivan"
"930","new hampshire","03774","Grafton"
"931","new hampshire","03777","Grafton"
"932","new hampshire","03779","Grafton"
"933","new hampshire","03780","Grafton"
"934","new hampshire","03781","Sullivan"
"935","new hampshire","03782","Sullivan"
"936","new hampshire","03784","Grafton"
"937","new hampshire","03785","Grafton"
"938","new hampshire","03801","Rockingham"
"939","new hampshire","03809","Belknap"
"940","new hampshire","03810","Belknap"
"941","new hampshire","03811","Rockingham"
"942","new hampshire","03812","Carroll"
"943","new hampshire","03813","Carroll"
"944","new hampshire","03814","Carroll"
"945","new hampshire","03816","Carroll"
"946","new hampshire","03817","Carroll"
"947","new hampshire","03818","Carroll"
"948","new hampshire","03819","Rockingham"
"949","new hampshire","03820","Strafford"
"950","new hampshire","03823","Strafford"
"951","new hampshire","03824","Strafford"
"952","new hampshire","03825","Strafford"
"953","new hampshire","03826","Rockingham"
"954","new hampshire","03827","Rockingham"
"955","new hampshire","03830","Carroll"
"956","new hampshire","03832","Carroll"
"957","new hampshire","03833","Rockingham"
"958","new hampshire","03835","Strafford"
"959","new hampshire","03836","Carroll"
"960","new hampshire","03837","Belknap"
"961","new hampshire","03838","Carroll"
"962","new hampshire","03839","Strafford"
"963","new hampshire","03840","Rockingham"
"964","new hampshire","03841","Rockingham"
"965","new hampshire","03842","Rockingham"
"966","new hampshire","03844","Rockingham"
"967","new hampshire","03845","Carroll"
"968","new hampshire","03846","Carroll"
"969","new hampshire","03847","Carroll"
"970","new hampshire","03848","Rockingham"
"971","new hampshire","03849","Carroll"
"972","new hampshire","03850","Carroll"
"973","new hampshire","03851","Strafford"
"974","new hampshire","03852","Strafford"
"975","new hampshire","03853","Carroll"
"976","new hampshire","03854","Rockingham"
"977","new hampshire","03855","Strafford"
"978","new hampshire","03856","Rockingham"
"979","new hampshire","03857","Rockingham"
"980","new hampshire","03858","Rockingham"
"981","new hampshire","03860","Carroll"
"982","new hampshire","03861","Strafford"
"983","new hampshire","03862","Rockingham"
"984","new hampshire","03864","Carroll"
"985","new hampshire","03865","Rockingham"
"986","new hampshire","03867","Strafford"
"987","new hampshire","03868","Strafford"
"988","new hampshire","03869","Strafford"
"989","new hampshire","03870","Rockingham"
"990","new hampshire","03871","Rockingham"
"991","new hampshire","03872","Carroll"
"992","new hampshire","03873","Rockingham"
"993","new hampshire","03874","Rockingham"
"994","new hampshire","03875","Carroll"
"995","new hampshire","03878","Strafford"
"996","new hampshire","03882","Carroll"
"997","new hampshire","03883","Carroll"
"998","new hampshire","03884","Strafford"
"999","new hampshire","03885","Rockingham"
"1000","new hampshire","03886","Carroll"
"1001","new hampshire","03887","Strafford"
"1002","new hampshire","03890","Carroll"
"1003","new hampshire","03894","Carroll"
"1004","new hampshire","03897","Carroll"
"1005","maine","03901","York"
"1006","maine","03902","York"
"1007","maine","03903","York"
"1008","maine","03904","York"
"1009","maine","03905","York"
"1010","maine","03906","York"
"1011","maine","03907","York"
"1012","maine","03908","York"
"1013","maine","03909","York"
"1014","maine","03910","York"
"1015","maine","03911","York"
"1016","maine","04001","York"
"1017","maine","04002","York"
"1018","maine","04003","Cumberland"
"1019","maine","04005","York"
"1020","maine","04006","York"
"1021","maine","04008","Sagadahoc"
"1022","maine","04009","Cumberland"
"1023","maine","04010","Oxford"
"1024","maine","04011","Cumberland"
"1025","maine","04015","Cumberland"
"1026","maine","04017","Cumberland"
"1027","maine","04019","Cumberland"
"1028","maine","04020","York"
"1029","maine","04021","Cumberland"
"1030","maine","04022","Oxford"
"1031","maine","04024","Cumberland"
"1032","maine","04027","York"
"1033","maine","04029","Cumberland"
"1034","maine","04030","York"
"1035","maine","04032","Cumberland"
"1036","maine","04037","Oxford"
"1037","maine","04038","Cumberland"
"1038","maine","04039","Cumberland"
"1039","maine","04040","Cumberland"
"1040","maine","04041","Oxford"
"1041","maine","04042","York"
"1042","maine","04043","York"
"1043","maine","04046","York"
"1044","maine","04047","York"
"1045","maine","04048","York"
"1046","maine","04049","York"
"1047","maine","04050","Cumberland"
"1048","maine","04051","Oxford"
"1049","maine","04055","Cumberland"
"1050","maine","04056","York"
"1051","maine","04057","Cumberland"
"1052","maine","04061","York"
"1053","maine","04062","Cumberland"
"1054","maine","04063","York"
"1055","maine","04064","York"
"1056","maine","04066","Cumberland"
"1057","maine","04068","Oxford"
"1058","maine","04069","Cumberland"
"1059","maine","04071","Cumberland"
"1060","maine","04072","York"
"1061","maine","04073","York"
"1062","maine","04074","Cumberland"
"1063","maine","04076","York"
"1064","maine","04079","Cumberland"
"1065","maine","04083","York"
"1066","maine","04084","Cumberland"
"1067","maine","04085","Cumberland"
"1068","maine","04086","Sagadahoc"
"1069","maine","04087","York"
"1070","maine","04088","Oxford"
"1071","maine","04090","York"
"1072","maine","04091","Cumberland"
"1073","maine","04092","Cumberland"
"1074","maine","04093","York"
"1075","maine","04095","York"
"1076","maine","04096","Cumberland"
"1077","maine","04097","Cumberland"
"1078","maine","04101","Cumberland"
"1079","maine","04102","Cumberland"
"1080","maine","04103","Cumberland"
"1081","maine","04105","Cumberland"
"1082","maine","04106","Cumberland"
"1083","maine","04107","Cumberland"
"1084","maine","04108","Cumberland"
"1085","maine","04109","Cumberland"
"1086","maine","04110","Cumberland"
"1087","maine","04210","Androscoggin"
"1088","maine","04216","Oxford"
"1089","maine","04217","Oxford"
"1090","maine","04219","Oxford"
"1091","maine","04220","Oxford"
"1092","maine","04221","Oxford"
"1093","maine","04222","Androscoggin"
"1094","maine","04224","Oxford"
"1095","maine","04226","Oxford"
"1096","maine","04227","Oxford"
"1097","maine","04231","Oxford"
"1098","maine","04234","Franklin"
"1099","maine","04236","Androscoggin"
"1100","maine","04237","Oxford"
"1101","maine","04238","Oxford"
"1102","maine","04239","Franklin"
"1103","maine","04240","Androscoggin"
"1104","maine","04250","Androscoggin"
"1105","maine","04252","Androscoggin"
"1106","maine","04253","Androscoggin"
"1107","maine","04254","Androscoggin"
"1108","maine","04255","Oxford"
"1109","maine","04256","Androscoggin"
"1110","maine","04257","Oxford"
"1111","maine","04258","Androscoggin"
"1112","maine","04259","Kennebec"
"1113","maine","04260","Cumberland"
"1114","maine","04261","Oxford"
"1115","maine","04263","Androscoggin"
"1116","maine","04265","Kennebec"
"1117","maine","04267","Oxford"
"1118","maine","04268","Oxford"
"1119","maine","04270","Oxford"
"1120","maine","04271","Oxford"
"1121","maine","04274","Androscoggin"
"1122","maine","04275","Oxford"
"1123","maine","04276","Oxford"
"1124","maine","04280","Androscoggin"
"1125","maine","04281","Oxford"
"1126","maine","04282","Androscoggin"
